search_word,title,price,url
Говядина,"Говядина тушеная ""Барс"" Экстра, 325 г",219.90₽,https://dixy.ru/catalog/myasnaya-gastronomiya/myasnye-konservy/2000408120/
Говядина,"Говядина ""Совок"" тушеная, 338 г",354.90₽,https://dixy.ru/catalog/myasnaya-gastronomiya/myasnye-konservy/2000313236/
Говядина,"Говядина тушеная ""Главпродукт"" Высший сорт, 338 г",219.90₽,https://dixy.ru/catalog/myasnaya-gastronomiya/myasnye-konservy/T000000869/
Говядина,"Говядина тушеная ""Мясные ряды"" ГОСТ, 325 г",89.99₽,https://dixy.ru/catalog/myasnaya-gastronomiya/myasnye-konservy/2000415753/
Говядина,"Фарш ""Мираторг"" говяжий охлажденный, 400 г",229.90₽,https://dixy.ru/catalog/myaso-ptitsa/farsh/2000322809/
Говядина,"Колбаса говяжья ""Царицыно"" Идель, полукопченая, 500 г",129.90₽,https://dixy.ru/catalog/myasnaya-gastronomiya/kolbasa-vareno--kopchenaya/2000172107/
Говядина,"Говядина Мясницкий Ряд Деликатесная копчено-вареная, 100 г",99.99₽,https://dixy.ru/catalog/myasnaya-gastronomiya/myasnye-delikatesy/2000308846/
Говядина,"Говядина тушеная ""Иван Мясоедов"", высший сорт, ГОСТ, 325 г",179.90₽,https://dixy.ru/catalog/myasnaya-gastronomiya/myasnye-konservy/2000192964/
Говядина,"Рулет ""Егорьевский"" говяжий в нарезке, 115 г",129.90₽,https://dixy.ru/catalog/myasnaya-gastronomiya/myasnye-delikatesy/2000218139/
Говядина,"Печень говяжья ""Диета"" замороженная",305.90₽,https://dixy.ru/catalog/myaso-ptitsa/govyadina/2000310966/
Говядина,Говядина тушеная Курганский МК Стандарт Классическая 525г,189.90₽,https://dixy.ru/catalog/myasnaya-gastronomiya/myasnye-konservy/2000557431/
Говядина,"Говядина тушеная ""Первым Делом"" кусковая, 340 г",46.99₽,https://dixy.ru/catalog/myasnaya-gastronomiya/myasnye-konservy/2000220776/
Говядина,"Бульон говяжий ""Роллтон"" Домашний, 90/100 г",42.49₽,https://dixy.ru/catalog/bakaleya/bystro-gotovit/2000185087/
Говядина,Кебабчичи Мираторг Говядина и ягнятина охлажденные 300г,199.90₽,https://dixy.ru/catalog/myaso-ptitsa/kotlety-kupaty-shashlyk/2000600973/
Говядина,Говядина по-строгановски для собак TiTBiT Золотая коллекция 80г,89.99₽,https://dixy.ru/catalog/tovary-dlya-jivotnykh/dlya-sobak/2000591857/
Говядина,Лапша BigBon Говядина с томатным соусом с базиликом 85г,55.99₽,https://dixy.ru/catalog/bakaleya/bystro-gotovit/%D0%A6%D0%A20037844/
Говядина,"Пюре ""Тёма"" Говядина, с 6 месяцев, 90/100 г",87.99₽,https://dixy.ru/catalog/detskoe-pitanie/myasnoe-pyure/DI00081318/
Говядина,"Пюре ""ФрутоНяня"" говядина, с 6 месяцев, 80 г",108.90₽,https://dixy.ru/catalog/detskoe-pitanie/myasnoe-pyure/2000260412/
Говядина,"Пюре ""ФрутоНяня"" Говядина с овощами, 100 г",81.99₽,https://dixy.ru/catalog/detskoe-pitanie/myasnoe-pyure/2000266859/
Говядина,"Пюре ""Тёма"" Говядина с печенью, с 6 месяцев, 90/100 г",87.99₽,https://dixy.ru/catalog/detskoe-pitanie/myasnoe-pyure/DI00081319/
Говядина,"Пюре ""Тёма"" Говядина с языком, с 6 месяцев, 90/100 г",87.99₽,https://dixy.ru/catalog/detskoe-pitanie/myasnoe-pyure/2000003017/
Говядина,Стейк Мираторг Black Angus Минутка из мраморной говядины 190г,279.90₽,https://dixy.ru/catalog/myaso-ptitsa/govyadina/2000309225/
Говядина,"Бульмени ""Горячая штучка"" Говядина и свинина, 400 г",227.90₽,https://dixy.ru/catalog/zamorojennye-produkty/pelmeni-khinkali/2000596852/
Говядина,Пельмени Caesar Elite с отборной говядиной замороженные 700г,189.90₽,https://dixy.ru/catalog/zamorojennye-produkty/pelmeni-khinkali/2000411354/
Говядина,"Пельмени ""Мираторг"" Домашние со свининой и говядиной, 800 г",329.90₽,https://dixy.ru/catalog/zamorojennye-produkty/pelmeni-khinkali/2000282673/
Говядина,"Пельмени ""Сибирская коллекция"" с мраморной говядиной, 700 г",299.90₽,https://dixy.ru/catalog/zamorojennye-produkty/pelmeni-khinkali/2000558274/
Говядина,Колбаса Мираторг Сервелат Мраморный варено-копченая 330г,229.90₽,https://dixy.ru/catalog/myasnaya-gastronomiya/kolbasa-vareno--kopchenaya/2000603351/
Говядина,КОЛБАСА ЧЕСНОЧНАЯ ПАПА МОЖЕТ П/К В/У 350Г ОМПК,299.90₽,https://dixy.ru/catalog/myasnaya-gastronomiya/kolbasa-vareno--kopchenaya/2000422446/
Говядина,СР-ВО ДЛЯ КУПАНИЯ BABY BOOM ДЕТ. С ЭКСТР.РОМ.750МЛ,199.90₽,https://dixy.ru/catalog/tovary-dlya-detey/gigiena-i-ukhod/2000605353/
Говядина,МЫЛО BABY BOOM ДЕТ. ЖИДКОЕ С ЭКСТР. ЧЕР 0+ 500 МЛ,154.90₽,https://dixy.ru/catalog/tovary-dlya-detey/gigiena-i-ukhod/2000605355/
Говядина,КРЕМ-МЫЛО BABY BOOM ДЕТ. С ЭКСТР. РОМАШКИ 500 МЛ,154.90₽,https://dixy.ru/catalog/tovary-dlya-detey/gigiena-i-ukhod/2000605356/
Говядина,ШАМПУНЬ BABY BOOM ДЕТ. С ЭКСТР. РОМАШКИ 250 МЛ,89.99₽,https://dixy.ru/catalog/tovary-dlya-detey/gigiena-i-ukhod/2000605354/
Говядина,"Масло сливочное Стародуб Традиционное 82,5% 180г",249.90₽,https://dixy.ru/catalog/molochnye-produkty-yaytsa/maslo-i-margarin/2000605413/
Говядина,"Насадки для ролика ""Wellfort"", 50 листов, 2 шт",89.99₽,https://dixy.ru/catalog/bytovaya-khimiya/ukhod-za-obuvyu-i-odejdoy/2000552971/
Говядина,Паста ореховая Nutella с добавлением какао 180г,349.90₽,https://dixy.ru/catalog/konditerskie-izdeliya-torty/shokolad-pasty/2000001794/
Говядина,Колбаски Черкизово По-домашнему с чесноком 450г,199.90₽,https://dixy.ru/catalog/myaso-ptitsa/kotlety-kupaty-shashlyk/2000419133/
Говядина,Печенье Фанни Ямми c яблочной начинкой 104г,69.99₽,https://dixy.ru/catalog/konditerskie-izdeliya-torty/pechene-pryaniki/2000604751/
Говядина,Печенье Фанни Ямми c какао и ванильной начинкой 104г,69.99₽,https://dixy.ru/catalog/konditerskie-izdeliya-torty/pechene-pryaniki/2000604753/
Говядина,МАСЛО ФИЛИПП БЕРИО ОЛИВКОВОЕ EV С/Б 250МЛ,449.90₽,https://dixy.ru/catalog/bakaleya/maslo/2000347675/
Говядина,Колбаса ЕКГФ с трюфелем сыровяленая нарезка 70г,129.90₽,https://dixy.ru/catalog/myasnaya-gastronomiya/kolbasa-vyalennaya/2000603391/
Говядина,ПЕТРУШКА УПАК 75Г,69.99₽,https://dixy.ru/catalog/ovoshchi-frukty/zelen-i-salaty/2000603795/
Говядина,КИНЗА 1 УПАКОВКА 75Г,99.99₽,https://dixy.ru/catalog/ovoshchi-frukty/zelen-i-salaty/2000603793/
Говядина,"Чай черный ""Greenfield"" Kenyan Sunrise, листовой, 200 г",429.90₽,https://dixy.ru/catalog/chay-kofe-kakao/chay-chernyy/2000361849/
Говядина,Колбаса Клинский МК Миланская сырокопченая нарезка 210г,199.90₽,https://dixy.ru/catalog/myasnaya-gastronomiya/kolbasa-vyalennaya/2000603172/
Говядина,"Антиперспирант-аэрозоль ""Rexona"" Свежесть душа, 150 мл",159.90₽,https://dixy.ru/catalog/gigiena-i-kosmetika/ukhod-za-litsom-i-telom/2000321591/
Говядина,"Зубная щетка ""Oral-B"" 1-2-3 Medium средней жесткости",89.99₽,https://dixy.ru/catalog/gigiena-i-kosmetika/ukhod-za-polostyu-rta/2000088859/
Свинина,"Свинина ""Черкизово"" По-дижонски, охлажденная, 700 г",289.90₽,https://dixy.ru/catalog/myaso-ptitsa/svinina/2000575594/
Свинина,Карбонад свиной охлажденный,359.90₽,https://dixy.ru/catalog/myaso-ptitsa/svinina/2000187750/
Свинина,"Бекон свиной ""Ближние горки"", охлажденный, 260 г",132.90₽,https://dixy.ru/catalog/myaso-ptitsa/svinina/2000414199/
Свинина,"Свинина ""ОМПК"" По-домашнему, копчено-вареная, 300 г",179.90₽,https://dixy.ru/catalog/myasnaya-gastronomiya/myasnye-delikatesy/2000544972/
Свинина,Лопатка свиная охлажденная,264.90₽,https://dixy.ru/catalog/myaso-ptitsa/svinina/2000309996/
Свинина,Окорок свиной охлажденный,299.90₽,https://dixy.ru/catalog/myaso-ptitsa/svinina/2000332662/
Свинина,"Ребрышки свиные ""Черкизово"" Аппетитные в маринаде",349.90₽,https://dixy.ru/catalog/myaso-ptitsa/svinina/2000553153/
Свинина,"Дымовица Останкино свиная из окорока копчено-вареная, 300г",189.90₽,https://dixy.ru/catalog/myasnaya-gastronomiya/myasnye-delikatesy/2000579251/
Свинина,"Свинина тушеная ""Гродфуд"" 97,5% мяса, 338 г",299.90₽,https://dixy.ru/catalog/myasnaya-gastronomiya/myasnye-konservy/2000303429/
Свинина,"Ребра свиные ""Слово мясника"", с корейки, охлажденные",419.90₽,https://dixy.ru/catalog/myaso-ptitsa/svinina/2000567092/
Свинина,"Свинина тушеная ""Великолукский МК"", 325 г",199.90₽,https://dixy.ru/catalog/myasnaya-gastronomiya/myasnye-konservy/2000329129/
Свинина,"Ребра свиные ""Иван Мясоедов"", копчено-вареные",499.90₽,https://dixy.ru/catalog/myasnaya-gastronomiya/myasnye-delikatesy/2000546152/
Свинина,"Свинина тушеная ""Великолукский МК"", 500 г",299.90₽,https://dixy.ru/catalog/myasnaya-gastronomiya/myasnye-konservy/2000423791/
Свинина,"Свинина тушеная ""Барс"" Экстра, 325 г",189.90₽,https://dixy.ru/catalog/myasnaya-gastronomiya/myasnye-konservy/2000553351/
Свинина,"Свинина тушеная ""Семейный бюджет"" ГОСТ, 500 г",199.90₽,https://dixy.ru/catalog/myasnaya-gastronomiya/myasnye-konservy/2000302685/
Свинина,"Уши свиные ""Марти"" К пиву варено-копченые острые, 100 г",49.99₽,https://dixy.ru/catalog/myasnaya-gastronomiya/myasnye-delikatesy/2000280028/
Свинина,"Свинина тушеная ""Иван Мясоедов"", ГОСТ, 325 г",149.90₽,https://dixy.ru/catalog/myasnaya-gastronomiya/myasnye-konservy/2000204154/
Свинина,"Студень свиной ""Первым делом"", 300 г",73.99₽,https://dixy.ru/catalog/myasnaya-gastronomiya/myasnye-delikatesy/2000550793/
Свинина,"Окорок свиной Егорьевская Хамон сырокопченый в нарезке, 55г",129.90₽,https://dixy.ru/catalog/myasnaya-gastronomiya/myasnye-delikatesy/2000278914/
Свинина,"Колбаса Черкизово Свиная По-Черкизовски, сырокопченая, 225г",199.90₽,https://dixy.ru/catalog/myasnaya-gastronomiya/kolbasa-vyalennaya/2000598631/
Свинина,"Уши свиные ""Брянский МК"" Деликатесные копчено-вареные",849.90₽,https://dixy.ru/catalog/myasnaya-gastronomiya/myasnye-delikatesy/2000158505/
Свинина,"Мясо заливное свиных голов ""Мелант"", 400 г",149.90₽,https://dixy.ru/catalog/myasnaya-gastronomiya/myasnye-delikatesy/2000293555/
Свинина,Сардельки свиные Мясоедов ГОСТ 400г,299.90₽,https://dixy.ru/catalog/myasnaya-gastronomiya/sosiski-shpikachki/2000605431/
Свинина,"Ребрышки ""Мираторг"" свиные классические охлажденные, 500 г",179.90₽,https://dixy.ru/catalog/myaso-ptitsa/svinina/2000298445/
Свинина,"Бульмени ""Горячая штучка"" Говядина и свинина, 400 г",227.90₽,https://dixy.ru/catalog/zamorojennye-produkty/pelmeni-khinkali/2000596852/
Свинина,"Пельмени ""Мираторг"" Домашние со свининой и говядиной, 800 г",329.90₽,https://dixy.ru/catalog/zamorojennye-produkty/pelmeni-khinkali/2000282673/
Свинина,"Бекон Клинский мясокомбинат Черный кабан сырокопченый, 200г",139.90₽,https://dixy.ru/catalog/myasnaya-gastronomiya/myasnye-delikatesy/2000572451/
Свинина,Медальон из свиной вырезки Черкизово охлажденный 500г,299.90₽,https://dixy.ru/catalog/myaso-ptitsa/svinina/2000321668/
Свинина,"Набор для супа ""Слово мясника"", охлажденный, 500 г",89.99₽,https://dixy.ru/catalog/myaso-ptitsa/svinina/2000576952/
Свинина,"Гуляш из свинины ""Слово мясника"", охлажденный, 400 г",159.90₽,https://dixy.ru/catalog/myaso-ptitsa/svinina/2000340710/
Свинина,Колбаса Мираторг Сервелат Мраморный варено-копченая 330г,229.90₽,https://dixy.ru/catalog/myasnaya-gastronomiya/kolbasa-vareno--kopchenaya/2000603351/
Свинина,КОЛБАСА ЧЕСНОЧНАЯ ПАПА МОЖЕТ П/К В/У 350Г ОМПК,299.90₽,https://dixy.ru/catalog/myasnaya-gastronomiya/kolbasa-vareno--kopchenaya/2000422446/
Свинина,СР-ВО ДЛЯ КУПАНИЯ BABY BOOM ДЕТ. С ЭКСТР.РОМ.750МЛ,199.90₽,https://dixy.ru/catalog/tovary-dlya-detey/gigiena-i-ukhod/2000605353/
Свинина,МЫЛО BABY BOOM ДЕТ. ЖИДКОЕ С ЭКСТР. ЧЕР 0+ 500 МЛ,154.90₽,https://dixy.ru/catalog/tovary-dlya-detey/gigiena-i-ukhod/2000605355/
Свинина,КРЕМ-МЫЛО BABY BOOM ДЕТ. С ЭКСТР. РОМАШКИ 500 МЛ,154.90₽,https://dixy.ru/catalog/tovary-dlya-detey/gigiena-i-ukhod/2000605356/
Свинина,ШАМПУНЬ BABY BOOM ДЕТ. С ЭКСТР. РОМАШКИ 250 МЛ,89.99₽,https://dixy.ru/catalog/tovary-dlya-detey/gigiena-i-ukhod/2000605354/
Свинина,"Масло сливочное Стародуб Традиционное 82,5% 180г",249.90₽,https://dixy.ru/catalog/molochnye-produkty-yaytsa/maslo-i-margarin/2000605413/
Свинина,"Насадки для ролика ""Wellfort"", 50 листов, 2 шт",89.99₽,https://dixy.ru/catalog/bytovaya-khimiya/ukhod-za-obuvyu-i-odejdoy/2000552971/
Свинина,Паста ореховая Nutella с добавлением какао 180г,349.90₽,https://dixy.ru/catalog/konditerskie-izdeliya-torty/shokolad-pasty/2000001794/
Свинина,Колбаски Черкизово По-домашнему с чесноком 450г,199.90₽,https://dixy.ru/catalog/myaso-ptitsa/kotlety-kupaty-shashlyk/2000419133/
Свинина,Печенье Фанни Ямми c яблочной начинкой 104г,69.99₽,https://dixy.ru/catalog/konditerskie-izdeliya-torty/pechene-pryaniki/2000604751/
Свинина,Печенье Фанни Ямми c какао и ванильной начинкой 104г,69.99₽,https://dixy.ru/catalog/konditerskie-izdeliya-torty/pechene-pryaniki/2000604753/
Свинина,МАСЛО ФИЛИПП БЕРИО ОЛИВКОВОЕ EV С/Б 250МЛ,449.90₽,https://dixy.ru/catalog/bakaleya/maslo/2000347675/
Свинина,Колбаса ЕКГФ с трюфелем сыровяленая нарезка 70г,129.90₽,https://dixy.ru/catalog/myasnaya-gastronomiya/kolbasa-vyalennaya/2000603391/
Свинина,ПЕТРУШКА УПАК 75Г,69.99₽,https://dixy.ru/catalog/ovoshchi-frukty/zelen-i-salaty/2000603795/
Свинина,КИНЗА 1 УПАКОВКА 75Г,99.99₽,https://dixy.ru/catalog/ovoshchi-frukty/zelen-i-salaty/2000603793/
Свинина,"Чай черный ""Greenfield"" Kenyan Sunrise, листовой, 200 г",429.90₽,https://dixy.ru/catalog/chay-kofe-kakao/chay-chernyy/2000361849/
Свинина,Колбаса Клинский МК Миланская сырокопченая нарезка 210г,199.90₽,https://dixy.ru/catalog/myasnaya-gastronomiya/kolbasa-vyalennaya/2000603172/
Свинина,"Антиперспирант-аэрозоль ""Rexona"" Свежесть душа, 150 мл",159.90₽,https://dixy.ru/catalog/gigiena-i-kosmetika/ukhod-za-litsom-i-telom/2000321591/
Свинина,"Зубная щетка ""Oral-B"" 1-2-3 Medium средней жесткости",89.99₽,https://dixy.ru/catalog/gigiena-i-kosmetika/ukhod-za-polostyu-rta/2000088859/
Рыба,Треугольники рыбные Polar из тресковых пород замороженные 300г,119.90₽,https://dixy.ru/catalog/ryba-moreprodukty-ikra/bystro-gotovit/2000175696/
Рыба,"Рыбные порции из филе ""Vici"" Fish Day в нежном кляре, 240 г",159.90₽,https://dixy.ru/catalog/ryba-moreprodukty-ikra/bystro-gotovit/2000308303/
Рыба,"Рыбные палочки ""Vici"" в панировке замороженные, 500 г",119.90₽,https://dixy.ru/catalog/ryba-moreprodukty-ikra/bystro-gotovit/DI00081489/
Рыба,Бургеры рыбные Vici замороженные 250г,99.99₽,https://dixy.ru/catalog/ryba-moreprodukty-ikra/bystro-gotovit/2000034139/
Рыба,"Рыба рубленая ""Европром"" Горбуша-Скумбрия, 180 г",89.99₽,https://dixy.ru/catalog/ryba-moreprodukty-ikra/preservy/2000310943/
Рыба,"Паста рыбная ""Европром"" Крем-фиш кальмар с креветкой, 150 г",89.99₽,https://dixy.ru/catalog/ryba-moreprodukty-ikra/preservy/2000301325/
Рыба,"Минтай ""Мореслав"" тушка свежемороженая, 800 г",141.90₽,https://dixy.ru/catalog/zamorojennye-produkty/ryba/DI00079597/
Рыба,"Окунь морской ""Мореслав"", тушка, замороженный, 800 г",369.90₽,https://dixy.ru/catalog/zamorojennye-produkty/ryba/2000234211/
Рыба,"Путассу ""Мореслав"" мороженая неразделанная, 800 г",90.99₽,https://dixy.ru/catalog/zamorojennye-produkty/ryba/DI00080594/
Рыба,"Сельдь ""Мореслав"" филе-кусочки в масле, 350 г",139.90₽,https://dixy.ru/catalog/ryba-moreprodukty-ikra/preservy/2000236692/
Рыба,Креветка северная Borealis варено-мороженая 120/150 750г,569.90₽,https://dixy.ru/catalog/zamorojennye-produkty/ryba/2000559411/
Рыба,"Креветки ""Мореслав"" Королевские замороженные, 800 г",529.90₽,https://dixy.ru/catalog/zamorojennye-produkty/ryba/2000283070/
Рыба,"Креветки ""Северные"", варено-мороженые, 400 г",179.90₽,https://dixy.ru/catalog/zamorojennye-produkty/ryba/2000563411/
Рыба,"Сельдь Матиас Деликатесная оригинальная в масле филе, 500г",349.90₽,https://dixy.ru/catalog/ryba-moreprodukty-ikra/preservy/2000179260/
Рыба,Филе сельди в масле Русское море к картошке Традиционный посол 400г,239.90₽,https://dixy.ru/catalog/ryba-moreprodukty-ikra/preservy/2000309903/
Рыба,"Креветки ""Нортон"" Королевские, 50/70, 400 г",299.90₽,https://dixy.ru/catalog/ryba-moreprodukty-ikra/krevetki-produkty-morya/2000578411/
Рыба,Филе Пикша Borealis без кожи без костей свежемороженое 300г,199.90₽,https://dixy.ru/catalog/zamorojennye-produkty/ryba/2000598391/
Рыба,Икра красная Три кита Отборная структурированная 140г,169.90₽,https://dixy.ru/catalog/ryba-moreprodukty-ikra/ikra/2000604112/
Рыба,"Икра красная Отборная/Русская, 95 г",119.90₽,https://dixy.ru/catalog/ryba-moreprodukty-ikra/ikra/2000552331/
Рыба,"Форель ""ВкусАрт"", стейк, замороженная, 500 г",659.90₽,https://dixy.ru/catalog/zamorojennye-produkty/ryba/2000571431/
Рыба,"Крабовые палочки ""Мореслав"" охлажденные, 200 г",69.99₽,https://dixy.ru/catalog/ryba-moreprodukty-ikra/krabovye-palochki/2000224260/
Рыба,"Сельдь ""Леор"" Атлантическая филе в масле, 400 г",149.90₽,https://dixy.ru/catalog/ryba-moreprodukty-ikra/preservy/2000322886/
Рыба,"Хек ""Vici"" в панировке замороженный, 300 г",269.90₽,https://dixy.ru/catalog/ryba-moreprodukty-ikra/bystro-gotovit/2000199248/
Рыба,"Крабовые палочки ""Меридиан"" Снежный Краб охлажденные, 200 г",129.90₽,https://dixy.ru/catalog/ryba-moreprodukty-ikra/krabovye-palochki/%D0%A6%D0%A20035069/
Рыба,"Икра лососевая зернистая 1 сорт, 95 г",649.90₽,https://dixy.ru/catalog/ryba-moreprodukty-ikra/ikra/2000238171/
Рыба,"Икра палтуса ""Авача"" черная, соленая, 80 г",99.99₽,https://dixy.ru/catalog/ryba-moreprodukty-ikra/ikra/2000579211/
Рыба,"Камбала ""Polar"", филе свежемороженое, 400 г",249.90₽,https://dixy.ru/catalog/zamorojennye-produkty/ryba/2000293615/
Рыба,"Скумбрия ""Мореслав"", кусочки холодного копчения, 200 г",129.90₽,https://dixy.ru/catalog/ryba-moreprodukty-ikra/kopchenaya-solenaya-ryba/2000545671/
Рыба,"Мойва ""Borealis"", неразделанная, свежемороженая, 700 г",199.90₽,https://dixy.ru/catalog/zamorojennye-produkty/ryba/2000563211/
Рыба,Икра лососевая Московский рыбокомбинат горбуша зернистая 90г,699.90₽,https://dixy.ru/catalog/ryba-moreprodukty-ikra/ikra/2000530894/
Рыба,Колбаса Мираторг Сервелат Мраморный варено-копченая 330г,229.90₽,https://dixy.ru/catalog/myasnaya-gastronomiya/kolbasa-vareno--kopchenaya/2000603351/
Рыба,КОЛБАСА ЧЕСНОЧНАЯ ПАПА МОЖЕТ П/К В/У 350Г ОМПК,299.90₽,https://dixy.ru/catalog/myasnaya-gastronomiya/kolbasa-vareno--kopchenaya/2000422446/
Рыба,СР-ВО ДЛЯ КУПАНИЯ BABY BOOM ДЕТ. С ЭКСТР.РОМ.750МЛ,199.90₽,https://dixy.ru/catalog/tovary-dlya-detey/gigiena-i-ukhod/2000605353/
Рыба,МЫЛО BABY BOOM ДЕТ. ЖИДКОЕ С ЭКСТР. ЧЕР 0+ 500 МЛ,154.90₽,https://dixy.ru/catalog/tovary-dlya-detey/gigiena-i-ukhod/2000605355/
Рыба,КРЕМ-МЫЛО BABY BOOM ДЕТ. С ЭКСТР. РОМАШКИ 500 МЛ,154.90₽,https://dixy.ru/catalog/tovary-dlya-detey/gigiena-i-ukhod/2000605356/
Рыба,ШАМПУНЬ BABY BOOM ДЕТ. С ЭКСТР. РОМАШКИ 250 МЛ,89.99₽,https://dixy.ru/catalog/tovary-dlya-detey/gigiena-i-ukhod/2000605354/
Рыба,"Масло сливочное Стародуб Традиционное 82,5% 180г",249.90₽,https://dixy.ru/catalog/molochnye-produkty-yaytsa/maslo-i-margarin/2000605413/
Рыба,"Насадки для ролика ""Wellfort"", 50 листов, 2 шт",89.99₽,https://dixy.ru/catalog/bytovaya-khimiya/ukhod-za-obuvyu-i-odejdoy/2000552971/
Рыба,Паста ореховая Nutella с добавлением какао 180г,349.90₽,https://dixy.ru/catalog/konditerskie-izdeliya-torty/shokolad-pasty/2000001794/
Рыба,Колбаски Черкизово По-домашнему с чесноком 450г,199.90₽,https://dixy.ru/catalog/myaso-ptitsa/kotlety-kupaty-shashlyk/2000419133/
Рыба,Печенье Фанни Ямми c яблочной начинкой 104г,69.99₽,https://dixy.ru/catalog/konditerskie-izdeliya-torty/pechene-pryaniki/2000604751/
Рыба,Печенье Фанни Ямми c какао и ванильной начинкой 104г,69.99₽,https://dixy.ru/catalog/konditerskie-izdeliya-torty/pechene-pryaniki/2000604753/
Рыба,МАСЛО ФИЛИПП БЕРИО ОЛИВКОВОЕ EV С/Б 250МЛ,449.90₽,https://dixy.ru/catalog/bakaleya/maslo/2000347675/
Рыба,Колбаса ЕКГФ с трюфелем сыровяленая нарезка 70г,129.90₽,https://dixy.ru/catalog/myasnaya-gastronomiya/kolbasa-vyalennaya/2000603391/
Рыба,ПЕТРУШКА УПАК 75Г,69.99₽,https://dixy.ru/catalog/ovoshchi-frukty/zelen-i-salaty/2000603795/
Рыба,КИНЗА 1 УПАКОВКА 75Г,99.99₽,https://dixy.ru/catalog/ovoshchi-frukty/zelen-i-salaty/2000603793/
Рыба,"Чай черный ""Greenfield"" Kenyan Sunrise, листовой, 200 г",429.90₽,https://dixy.ru/catalog/chay-kofe-kakao/chay-chernyy/2000361849/
Рыба,Колбаса Клинский МК Миланская сырокопченая нарезка 210г,199.90₽,https://dixy.ru/catalog/myasnaya-gastronomiya/kolbasa-vyalennaya/2000603172/
Рыба,"Антиперспирант-аэрозоль ""Rexona"" Свежесть душа, 150 мл",159.90₽,https://dixy.ru/catalog/gigiena-i-kosmetika/ukhod-za-litsom-i-telom/2000321591/
Рыба,"Зубная щетка ""Oral-B"" 1-2-3 Medium средней жесткости",89.99₽,https://dixy.ru/catalog/gigiena-i-kosmetika/ukhod-za-polostyu-rta/2000088859/
Колбаса,"Колбаса ""Велмит"" Брауншвейгская Особая, сырокопченая, 200 г",199.90₽,https://dixy.ru/catalog/myasnaya-gastronomiya/kolbasa-vyalennaya/2000413915/
Колбаса,"Колбаса ""Мясницкий ряд"" Престижная, сырокопченая, 200 г",179.90₽,https://dixy.ru/catalog/myasnaya-gastronomiya/kolbasa-vyalennaya/2000572231/
Колбаса,"Колбаса варено-копченая ""Балыковая"" Традиционная, 300 г",129.90₽,https://dixy.ru/catalog/myasnaya-gastronomiya/kolbasa-vareno--kopchenaya/2000552611/
Колбаса,"Колбаса ""ОМПК"" Сервелат Пражский, варено-копченая, 350 г",129.90₽,https://dixy.ru/catalog/myasnaya-gastronomiya/kolbasa-vareno--kopchenaya/2000535171/
Колбаса,"Колбаса ""Мясницкий ряд"" Каждому по вкусу вареная, 400 г",129.90₽,https://dixy.ru/catalog/myasnaya-gastronomiya/kolbasa-varenaya/2000402411/
Колбаса,"Колбаса ""Мясницкий ряд"" Праздничная, сырокопченая, 200 г",169.90₽,https://dixy.ru/catalog/myasnaya-gastronomiya/kolbasa-vyalennaya/2000539576/
Колбаса,"Колбаса ""Ближние горки"" Балыковая, варено-копченая, 350 г",229.90₽,https://dixy.ru/catalog/myasnaya-gastronomiya/kolbasa-vareno--kopchenaya/2000549954/
Колбаса,"Колбаса ""Останкино"" Юбилейная сырокопченая, 250 г",249.90₽,https://dixy.ru/catalog/myasnaya-gastronomiya/kolbasa-vyalennaya/2000310948/
Колбаса,"Колбаса ""Папа может"" Классическая, вареная, 300 г",99.99₽,https://dixy.ru/catalog/myasnaya-gastronomiya/kolbasa-varenaya/2000577531/
Колбаса,"Колбаса ""Брянский МК"" Салями Венская, сырокопченая, 200 г",169.90₽,https://dixy.ru/catalog/myasnaya-gastronomiya/kolbasa-vyalennaya/2000546175/
Колбаса,"Колбаса ""Папа может"" Молочная, вареная, 500 г",169.90₽,https://dixy.ru/catalog/myasnaya-gastronomiya/kolbasa-varenaya/2000563511/
Колбаса,"Колбаса ""Останкино"" Сервелат Финский, варено-копченый, 350 г",179.90₽,https://dixy.ru/catalog/myasnaya-gastronomiya/kolbasa-vareno--kopchenaya/2000422431/
Колбаса,Колбаса Стародворье Стародворская вареная 400г/370г,109.90₽,https://dixy.ru/catalog/myasnaya-gastronomiya/kolbasa-varenaya/2000538031/
Колбаса,"Колбаса ""Черкизово"" Сервелетти, сырокопченая, нарезка, 85 г",189.90₽,https://dixy.ru/catalog/myasnaya-gastronomiya/kolbasa-vyalennaya/2000558771/
Колбаса,"Колбаса ""Эко Дорожная"", халяль, полукопченая, 300 г",109.90₽,https://dixy.ru/catalog/myasnaya-gastronomiya/kolbasa-vareno--kopchenaya/2000518311/
Колбаса,"Колбаса ""Мясной дом Бородина"" Докторская вареная, 400 г",239.90₽,https://dixy.ru/catalog/myasnaya-gastronomiya/kolbasa-varenaya/2000404595/
Колбаса,"Колбаса ""Охотничья"" Царицыно сырокопченая, 250 г",189.90₽,https://dixy.ru/catalog/myasnaya-gastronomiya/kolbasa-vyalennaya/2000397424/
Колбаса,Колбаса сыровяленая Мясницкий ряд Верона полусухая нарезка 90г,119.90₽,https://dixy.ru/catalog/myasnaya-gastronomiya/kolbasa-vyalennaya/2000308847/
Колбаса,"Колбаса Клинский МК Коньячная, сырокопченая, 210 г",199.90₽,https://dixy.ru/catalog/myasnaya-gastronomiya/kolbasa-vyalennaya/2000284194/
